dataset,softmax_scaling_factor,v_scaling_factor,softmax_variance_fresh,v_variance_fresh,loss_mean,loss_std,loss_variance,loss_min,loss_max,m1_mean,m1_std,m1_variance,m1_min,m1_max,m2_mean,m2_std,m2_variance,m2_min,m2_max,time_ms_mean,time_ms_variance
mrpc,32,34,7.451035e-11,4.656897e-12,0.33937986561885247,0.009875343772760198,9.752241463019363e-05,0.32471038372470784,0.3515615712564725,0.8720588235294118,0.00588235294117645,3.4602076124567226e-05,0.8627450980392157,0.8774509803921569,0.8694822194741614,0.006240357931704443,3.8942067115786555e-05,0.8593527376348462,0.8757519695939994,120.72808742523193,0.724296202475169
mrpc,32,36,7.451035e-11,2.910561e-13,0.3475180966636309,0.008836812181078733,7.808924952366146e-05,0.3323478287515732,0.3586581200361252,0.8676470588235293,0.004901960784313708,2.4029219530949466e-05,0.8602941176470589,0.875,0.8644949378257335,0.005491530947572867,3.0156912148150547e-05,0.8566381428940698,0.8731066156760428,120.87651399465707,7.613905253514233
mrpc,32,38,7.451035e-11,1.8191e-14,0.3420544401957438,0.005472951555449016,2.9953198728291807e-05,0.3372155554019488,0.3490519499262938,0.8745098039215687,0.0039215686274509665,1.537870049980766e-05,0.8676470588235294,0.8799019607843137,0.8715339346822869,0.004197369681355391,1.7617912241961452e-05,0.8643758541478875,0.8774415001432649,121.45798756526067,8.300731147445083
mrpc,32,40,7.451035e-11,1.136938e-15,0.34201658465541324,0.007937097062038082,6.299750977221354e-05,0.3306712955236435,0.3520013386240372,0.8779411764705882,0.004752627311192463,2.2587466359092497e-05,0.8725490196078431,0.8848039215686274,0.8759687160763804,0.004653178573528903,2.165207083714848e-05,0.8704523538178311,0.8827562891228496,121.77590957054724,8.07146389649848
mrpc,32,42,7.451035e-11,7.105861e-17,0.3391961970294898,0.007272014079675876,5.2882188775004186e-05,0.3279800975265411,0.34969199993289435,0.8774509803921567,0.007434191611815219,5.5267204921183766e-05,0.8651960784313726,0.8872549019607843,0.8751637797269993,0.00765592429357169,5.861317678890119e-05,0.8624343368955015,0.8847886029411764,120.85625575138972,1.1332824250847886
mrpc,32,44,7.451035e-11,4.441163e-18,0.34367883640986224,0.008840920530841942,7.816187583266258e-05,0.32899327089007085,0.35285456937093,0.8720588235294118,0.0078124399267201815,6.103421760861163e-05,0.8627450980392157,0.8848039215686274,0.8698490368936878,0.007822494892307887,6.119142634018298e-05,0.8611860918833685,0.8830590379759609,121.44778508406418,11.259917274319196
mrpc,32,46,7.451035e-11,2.775727e-19,0.33952739513837377,0.00530277795339876,2.8119454023051946e-05,0.33348280678574854,0.34932938046180284,0.8720588235294118,0.006083173355877849,3.700499807766217e-05,0.8602941176470589,0.8774509803921569,0.8697691458096314,0.006353545836629882,4.036754469815691e-05,0.857431949146247,0.8747702205882353,121.085524559021,1.6226075582951303
mrpc,32,48,7.451035e-11,1.734829e-20,0.3403414394706487,0.008431241111719202,7.108582668394407e-05,0.328250233657085,0.3540013065704933,0.8759803921568627,0.0024995193694082193,6.247597078046861e-06,0.8725490196078431,0.8799019607843137,0.8733707792894313,0.002450759706990398,6.006223141407661e-06,0.8701120843419005,0.8774415001432649,121.48095277639536,4.003097104869191
mrpc,34,10,4.656897e-12,1310.8,0.7861007039363568,0.01577159521038073,0.00024874321548010435,0.7720081920807178,0.8148894883119143,0.49901960784313726,0.025310452242010947,0.000640618992695117,0.45098039215686275,0.5245098039215687,0.5162479032321001,0.02456411568341402,0.0006033957793081466,0.4695912263210369,0.5411517240571425,121.06525347783013,8.734801877175112
mrpc,34,12,4.656897e-12,81.925,0.816196531515855,0.020395052639973814,0.0004159581721873029,0.7887247594503256,0.8517032540761508,0.4784313725490196,0.01975435458785283,0.00039023452518262215,0.45588235294117646,0.5073529411764706,0.4952798550551873,0.01921582415575735,0.00036924789798498765,0.4739233889842409,0.5233534439416792,120.6381284273588,11.723792678274501
mrpc,34,14,4.656897e-12,5.120312,1.131531183077739,0.03366820237511176,0.0011335478511714815,1.0920773079762092,1.1829732771103199,0.3838235294117647,0.013208032926772036,0.00017445213379469428,0.3700980392156863,0.4068627450980392,0.3396771713914596,0.020320438689690083,0.0004129202285414536,0.320427582797825,0.3706878984913475,115.53813127370981,104.98221670107975
mrpc,34,16,4.656897e-12,0.3200195,0.4027042056505497,0.01515945202742369,0.00022980898577176025,0.3869493832954994,0.42844072385476184,0.8186274509803921,0.011178190442148411,0.0001249519415609381,0.803921568627451,0.8382352941176471,0.8184034919140958,0.0116306186990401,0.00013527129132246126,0.803921568627451,0.8388861510928399,120.35306967221773,0.44659620557844376
mrpc,34,18,4.656897e-12,0.02000122,0.3423155046139772,0.008416762021391994,7.084188292474663e-05,0.32856064218168074,0.35346591157408863,0.8735294117647058,0.004273430336804567,1.8262206843521595e-05,0.8676470588235294,0.8799019607843137,0.8711634174184496,0.00441201656634223,1.9465890181678286e-05,0.8651163952781273,0.8774415001432649,119.87400238330547,4.218909220160307
mrpc,34,20,4.656897e-12,0.001250076,0.336089339479804,0.010369669312509116,0.00010753004165079327,0.3226618609176232,0.3493330871256498,0.8794117647058822,0.00868629664052416,7.545174932718131e-05,0.8627450980392157,0.8872549019607843,0.8769003603999141,0.008905287726750807,7.930414949621854e-05,0.8597426470588235,0.8850991515332197,121.65702673105093,13.110046130927552
mrpc,34,22,4.656897e-12,7.812977e-05,0.3470618955790997,0.008225131469355496,6.76527876881821e-05,0.3366062113871941,0.3588219666137145,0.875,0.005589095221074186,3.1237985390234307e-05,0.8676470588235294,0.8848039215686274,0.8724386746365935,0.0056041043392232905,3.1405985444901314e-05,0.8647518382352942,0.8821216404881352,121.6750089938824,8.903042585652965
mrpc,34,24,4.656897e-12,4.88311e-06,0.33673174240841314,0.008221070712880054,6.758600366617415e-05,0.3256768241811257,0.34973035838741523,0.8759803921568627,0.008850720630033199,7.833525567089525e-05,0.8651960784313726,0.8848039215686274,0.8738872529381195,0.009033856577822588,8.161056466866846e-05,0.8620572388690944,0.8833523213117527,120.78124926640437,3.65695991232293
mrpc,34,26,4.656897e-12,3.051944e-07,0.3408280762915427,0.011789439438731451,0.00013899088227951653,0.3244765747625094,0.358467601526242,0.8691176470588236,0.010581878992609262,0.0001119761630142252,0.8529411764705882,0.8848039215686274,0.8664740961498648,0.011116046293759334,0.00012356648520500064,0.8497242647058824,0.8830590379759609,121.59633453075703,2.9978217431769467
mrpc,34,28,4.656897e-12,1.907465e-08,0.3410011313569087,0.008402000315556752,7.059360930261577e-05,0.33129435706023985,0.35574604685489947,0.8730392156862745,0.010212091498039045,0.00010428681276432135,0.8578431372549019,0.8897058823529411,0.8705572128837125,0.010581401008035781,0.00011196604729286066,0.8543296211218051,0.8874462756417739,120.86942379291243,12.112013951465643
mrpc,34,30,4.656897e-12,1.192166e-09,0.341588905453682,0.011693740556711256,0.00013674356820767366,0.3312565346176808,0.3627189210114571,0.8720588235294118,0.004752627311192463,2.2587466359092497e-05,0.8651960784313726,0.8774509803921569,0.8697883269170049,0.004524428628409745,2.0470454413573687e-05,0.8631541933761245,0.8751077734056736,120.84272824800931,0.6122951736996675
mrpc,34,32,4.656897e-12,7.451035e-11,0.3379233450270616,0.007086815893455041,5.022295950772697e-05,0.3276946103343597,0.34700420384223646,0.8740196078431373,0.008289967904552796,6.872356785851547e-05,0.8602941176470589,0.8823529411764706,0.8714237450258999,0.008600260956126456,7.396448851347315e-05,0.8570411384643339,0.8804175573703057,121.04163536658655,11.229264627562497
mrpc,34,34,4.656897e-12,4.656897e-12,0.33753829799019375,0.004804270193556791,2.3081012092698206e-05,0.330829381942749,0.34282902914744157,0.8676470588235293,0.005369828995148668,2.8835063437139355e-05,0.8602941176470589,0.875,0.864594400160931,0.005551446176978508,3.0818554655889294e-05,0.8566381428940698,0.8717288646946939,121.42161406003511,6.813180911330551
mrpc,34,36,4.656897e-12,2.910561e-13,0.3451317389997152,0.0010163934194698729,1.033055583141661e-06,0.3439045685988206,0.3467122313494866,0.8740196078431373,0.0052795733403279265,2.787389465590138e-05,0.8676470588235294,0.8823529411764706,0.8713580832286304,0.005491074054950893,3.015189427695484e-05,0.8651163952781273,0.8797794117647059,121.57654395470254,10.158594313597636
mrpc,34,38,4.656897e-12,1.8191e-14,0.3430587719552792,0.010441205951364808,0.0001090187817188159,0.32575667620851445,0.3536908228236895,0.8759803921568627,0.008850720630033239,7.833525567089597e-05,0.8651960784313726,0.8921568627450981,0.873705195694706,0.009052966032946813,8.195619399368875e-05,0.8624343368955015,0.8900948405969926,120.86938894712007,1.234121548814395
mrpc,34,40,4.656897e-12,1.136938e-15,0.34132777567093187,0.007676948148244043,5.893553287082765e-05,0.3338610226145157,0.3547169236609569,0.8759803921568627,0.010352309844089646,0.0001071703191080354,0.8578431372549019,0.8897058823529411,0.8736861782329874,0.01072056072533353,0.00011493042226556377,0.8551250171505813,0.8883160523197631,121.67493013235237,9.351510517073093
mrpc,34,42,4.656897e-12,7.105861e-17,0.341543858154462,0.00577352546144593,3.3333596253964436e-05,0.3324002967430995,0.3495871023489879,0.8666666666666668,0.0045458914193606224,2.0665128796616536e-05,0.8627450980392157,0.875,0.8641754528635772,0.004783815024993213,2.2884886193350808e-05,0.8597426470588235,0.8727781009630922,120.6969848045936,4.082078319458287
mrpc,34,44,4.656897e-12,4.441163e-18,0.33459261403634,0.007439888445828891,5.535194008637822e-05,0.3263748806829636,0.34855311707808423,0.8740196078431373,0.006315734669963275,3.9888504421376117e-05,0.8676470588235294,0.8848039215686274,0.8714443519149736,0.007013219329331712,4.918524536131195e-05,0.8643758541478875,0.8839112057755444,121.8546042075524,2.7000082388625817
mrpc,34,46,4.656897e-12,2.775727e-19,0.3416931270120236,0.007977041563349472,6.3633192103405e-05,0.3282965375826909,0.3496475314291624,0.8779411764705882,0.0009803921568627416,9.611687812379785e-07,0.8774509803921569,0.8799019607843137,0.8755616069996567,0.001212272413016423,1.4696044033606608e-06,0.8740631553615017,0.8777671950429711,120.78749583317683,11.399196374480088
mrpc,34,48,4.656897e-12,1.734829e-20,0.34109837710857394,0.008352702065656688,6.976763179762551e-05,0.32994611761890924,0.3536984479198089,0.8764705882352942,0.00612254705725331,3.7485582468281165e-05,0.8651960784313726,0.8823529411764706,0.8738837695023023,0.006475164356750432,4.1927753446931236e-05,0.8620572388690944,0.8807218908102393,120.63121795654297,10.848078655395579
mrpc,36,10,2.910561e-13,1310.8,0.7931605705848106,0.031020593849958138,0.0009622772428040606,0.7558106436179235,0.8315646189909714,0.4950980392156863,0.027859357330162392,0.0007761437908496729,0.45588235294117646,0.5269607843137255,0.5122548327950709,0.02710336442205091,0.000734592362994495,0.4741378312485983,0.5433975805619944,121.44875893226035,2.7605741243166086
mrpc,36,12,2.910561e-13,81.925,0.83528526196113,0.015328343524138434,0.00023495811519399666,0.8070025352331308,0.8499323313052838,0.46078431372549017,0.009680596891240921,9.37139561707034e-05,0.45098039215686275,0.47549019607843135,0.47656852261807137,0.01001206343571538,0.00010024141424078888,0.4661009321761491,0.49035887329744693,120.82567581763635,5.503771169400584
mrpc,36,14,2.910561e-13,5.120312,1.1102119707144222,0.027286416078025295,0.0007445485023831174,1.0642322187240307,1.1392637812174284,0.39558823529411763,0.015701585664751935,0.0002465397923875435,0.3799019607843137,0.41911764705882354,0.3558410208257581,0.01666187876266217,0.00027761820390165265,0.339135502051482,0.38092930429328553,121.6083288192749,8.40727388084057
mrpc,36,16,2.910561e-13,0.3200195,0.39743402095941394,0.009862238647438992,9.726375113903928e-05,0.387048411827821,0.41231694244421446,0.821078431372549,0.009429109834152639,8.8908112264514e-05,0.8112745098039216,0.8357843137254902,0.8218092961675876,0.009467326602640281,8.963027300106036e-05,0.8122152889648905,0.8362842558582924,121.10308133638821,0.28721454863895857
mrpc,36,18,2.910561e-13,0.02000122,0.32870276736525383,0.008112540301548173,6.581331014424332e-05,0.3158663367995849,0.33935384853528094,0.875,0.004101274639872905,1.6820453671664626e-05,0.8700980392156863,0.8823529411764706,0.8723014200217184,0.004110199111222616,1.6893736733895182e-05,0.8674367246447561,0.8797794117647059,121.56723646017221,15.397946007310868
mrpc,36,20,2.910561e-13,0.001250076,0.33646684844906516,0.005372591618630072,2.88647407005741e-05,0.3300344112973947,0.343385726500016,0.8769607843137255,0.006466130371702389,4.1810841983852074e-05,0.8700980392156863,0.8872549019607843,0.8749603647334905,0.006678505666531914,4.460243793789889e-05,0.8677890068832136,0.8856918120264794,121.41301815326396,7.412338836823944
mrpc,36,22,2.910561e-13,7.812977e-05,0.33825032498974067,0.008384847682267606,7.030567065482844e-05,0.32386917821489847,0.349614209567125,0.8691176470588236,0.004802921064280724,2.3068050749711484e-05,0.8602941176470589,0.8725490196078431,0.8660631575883697,0.004961621392841346,2.4617686845900893e-05,0.8570411384643339,0.8701120843419005,120.9640594629141,5.957717231977448
mrpc,36,24,2.910561e-13,4.88311e-06,0.34293090331439785,0.005125848519148544,2.627432304125732e-05,0.33445617055090576,0.3477854917828853,0.8647058823529413,0.004216826111295427,1.778162245290291e-05,0.8578431372549019,0.8700980392156863,0.8620321194917354,0.004366878423927244,1.9069627169361295e-05,0.8555045484891193,0.8677890068832136,121.41382510845479,1.4261888978626622
mrpc,36,26,2.910561e-13,3.051944e-07,0.3351858627337676,0.00783916132255622,6.145245024106139e-05,0.3215520508014239,0.3456107982649253,0.8774509803921567,0.006003651330350905,3.6043829296424196e-05,0.8700980392156863,0.8872549019607843,0.8753332671673215,0.0065578223172600165,4.300503354475353e-05,0.866698624094486,0.8856918120264794,120.86995014777548,11.3335976106875
mrpc,36,28,2.910561e-13,1.907465e-08,0.338173485862521,0.006903715569984854,4.7661288671251294e-05,0.3306148972075719,0.348154665185855,0.8794117647058822,0.003251592931720969,1.0572856593617764e-05,0.875,0.8848039215686274,0.8770978759163537,0.0034765915280282754,1.208668865275798e-05,0.8720894396786147,0.8827562891228496,120.8275061387282,0.7548316893015785
mrpc,36,30,2.910561e-13,1.192166e-09,0.33741631969236413,0.006040690556334586,3.648994239738985e-05,0.32862922019110274,0.3446742562720409,0.8730392156862745,0.004752627311192463,2.2587466359092497e-05,0.8651960784313726,0.8774509803921569,0.8703986090341684,0.005442309003497168,2.961872728954634e-05,0.8616683834942779,0.8757519695939994,121.00732143108662,6.719655204947419
mrpc,36,32,2.910561e-13,7.451035e-11,0.3513174532984312,0.005897917325409937,3.4785428777370705e-05,0.341181466785761,0.3565560971888212,0.8671568627450981,0.007812439926720182,6.1034217608611644e-05,0.8602941176470589,0.8823529411764706,0.8646166538290494,0.00829941917326434,6.888035861354773e-05,0.857810818723456,0.8807218908102393,121.3840411259578,7.334672839280654
mrpc,36,34,2.910561e-13,4.656897e-12,0.3488274082828026,0.006802724176581863,4.627705622265139e-05,0.33994161079709345,0.35897392435715747,0.8696078431372548,0.01055914668065589,0.00011149557862360628,0.8529411764705882,0.8823529411764706,0.8677440776046474,0.010382016464291367,0.000107786265864817,0.8512708127321805,0.8804175573703057,121.5188558285053,10.244385601660486
mrpc,36,36,2.910561e-13,2.910561e-13,0.34630818779651934,0.005050277484023194,2.550530266563164e-05,0.3372166861708348,0.35164361934249216,0.8725490196078433,0.0034662097116987503,1.2014609765474733e-05,0.8676470588235294,0.8774509803921569,0.8695856923921553,0.00401934103348872,1.6155102343486168e-05,0.8643758541478875,0.8754349555940685,120.89161139268143,0.6700606366746419
mrpc,36,38,2.910561e-13,1.8191e-14,0.3366632154354682,0.0028743933320206647,8.26213702716486e-06,0.33151775340621287,0.33996797926150835,0.8696078431372548,0.0039215686274509665,1.5378700499807656e-05,0.8627450980392157,0.875,0.8669762489148483,0.003488551378347723,1.2169990719371797e-05,0.8608422059452793,0.8717288646946939,121.69747352600098,9.23294771152579
mrpc,36,40,2.910561e-13,1.136938e-15,0.33692918970034674,0.002444191440056518,5.9740717956455555e-06,0.33248978151151765,0.3397009407098477,0.8730392156862745,0.006466130371702388,4.181084198385207e-05,0.8627450980392157,0.8823529411764706,0.8705476777901318,0.006833225985836522,4.66929773735115e-05,0.8593527376348462,0.8804175573703057,121.04517863346982,4.146126565422227
mrpc,36,42,2.910561e-13,7.105861e-17,0.34922025229495307,0.004979682880739808,2.4797241592733117e-05,0.3418531162807575,0.3549695052206516,0.8725490196078433,0.004101274639872905,1.6820453671664626e-05,0.8676470588235294,0.8774509803921569,0.8698270582161867,0.004095292406663873,1.6771419896078776e-05,0.8643758541478875,0.8747702205882353,119.75677196796123,4.714974467819067
mrpc,36,44,2.910561e-13,4.441163e-18,0.3375092202654252,0.0014206760557261163,2.0183204553135153e-06,0.3358802649264152,0.33955368113059264,0.8735294117647058,0.0024995193694082193,6.247597078046861e-06,0.8700980392156863,0.8774509803921569,0.8713818566895138,0.0024480305871131115,5.992853755441366e-06,0.8677890068832136,0.8751077734056736,120.94785800346963,9.875471838002591
mrpc,36,46,2.910561e-13,2.775727e-19,0.33671531551159345,0.0039895796375581,1.591674568441822e-05,0.3328670933842659,0.34414249343367725,0.8764705882352942,0.009378003171425942,8.794694348327503e-05,0.8627450980392157,0.8897058823529411,0.8742316771412627,0.009617557536352156,9.249741296504414e-05,0.8604871502653566,0.8877453832027283,121.61365105555608,8.534118693809612
mrpc,36,48,2.910561e-13,1.734829e-20,0.34220954896165773,0.006821125866237086,4.652775808304864e-05,0.3304267663222093,0.3491911756304594,0.8735294117647058,0.0033246715603555115,1.1053440984236753e-05,0.8700980392156863,0.8774509803921569,0.8710363293286232,0.00338336548394952,1.1447161997980969e-05,0.8674367246447561,0.8751077734056736,121.53953588925874,7.9977298111122845
mrpc,38,10,1.8191e-14,1310.8,0.8049395093551048,0.013795820436316265,0.0001903246615110815,0.7846331023252927,0.8249766391057235,0.4705882352941176,0.024656424195998592,0.0006079392541330248,0.4485294117647059,0.5147058823529411,0.4882701874409802,0.023871312423462614,0.0005698395568185605,0.46746275296659795,0.5316592833371577,120.85477939018836,0.6330796358358985
mrpc,38,12,1.8191e-14,81.925,0.8128422425343441,0.018722135697211945,0.00035051836506481786,0.7788401475319495,0.8346839317908654,0.4617647058823529,0.019521870344843012,0.000381103421760861,0.44607843137254904,0.4950980392156863,0.4770148652264412,0.01999567385547935,0.00039982697293470035,0.4613339762134362,0.5101565187478501,121.68358472677377,8.183497292199226
mrpc,38,14,1.8191e-14,5.120312,1.1310487852646756,0.016746072207183424,0.0002804309343682011,1.1054074122355535,1.1577916695521429,0.3779411764705882,0.012820291010413739,0.00016435986159169533,0.35294117647058826,0.3872549019607843,0.33448187364134935,0.015045486516500662,0.00022636666451820325,0.30935764136162935,0.3498841926563507,121.01919834430403,4.793067993662546
mrpc,38,16,1.8191e-14,0.3200195,0.38560016837257605,0.018586431046513335,0.0003454554190467948,0.36353964989001936,0.4162910809883705,0.825,0.017163864117658415,0.0002945982314494421,0.803921568627451,0.8504901960784313,0.8259482554913609,0.01658866537606344,0.000275183818959006,0.8064446366782007,0.8503330506729188,121.5658554664025,2.189768354121594
mrpc,38,18,1.8191e-14,0.02000122,0.34270969296877196,0.00629418380025683,3.96167497114155e-05,0.3313399733832249,0.3500528564819923,0.8705882352941178,0.00421682611129539,1.7781622452902604e-05,0.8651960784313726,0.8774509803921569,0.8681773557985621,0.004447886905863637,1.9783697927353202e-05,0.8624343368955015,0.8754349555940685,120.72944090916562,11.73220233068772
mrpc,38,20,1.8191e-14,0.001250076,0.3468245984843144,0.0054894925635319974,3.01345286050731e-05,0.3383708086151343,0.35287648554031664,0.8725490196078433,0.01016492223202339,0.00010332564398308336,0.8578431372549019,0.8848039215686274,0.8696745984720492,0.010556420100905378,0.00011143800534679912,0.8543296211218051,0.8821216404881352,120.65686262570894,11.947040548692536
mrpc,38,22,1.8191e-14,7.812977e-05,0.348140642276177,0.008302645247310168,6.893391810268213e-05,0.3367864139951192,0.36224013939499855,0.8720588235294118,0.002858309752375137,8.169934640522817e-06,0.8700980392156863,0.8774509803921569,0.8690065745572726,0.0027446921249831666,7.53333486094461e-06,0.866698624094486,0.8740631553615017,121.65450866405781,3.054977054679128
mrpc,38,24,1.8191e-14,4.88311e-06,0.3389009973464104,0.0051899273495766,2.693534589388319e-05,0.3308137890238028,0.3457429132495935,0.8764705882352942,0.004273430336804567,1.826220684352159e-05,0.8700980392156863,0.8823529411764706,0.8736191448441637,0.004400640173005342,1.9365633932268484e-05,0.8674367246447561,0.8794452036870111,121.00829161130464,5.012671922486334
mrpc,38,26,1.8191e-14,3.051944e-07,0.33521998180792884,0.011253228083579021,0.00012663514230105155,0.3246402551348393,0.35622646430364024,0.8759803921568627,0.006503185863441938,4.2291426374471054e-05,0.8676470588235294,0.8872549019607843,0.8734401694139396,0.006596325692361125,4.351151263970348e-05,0.8647518382352942,0.8847886029411764,121.58804123218245,8.624741534107308
mrpc,38,28,1.8191e-14,1.907465e-08,0.349715308042673,0.0037798849573638634,1.4287530290905614e-05,0.3423605758983355,0.35272084176540375,0.8676470588235293,0.008054743492723043,6.487889273356421e-05,0.8529411764705882,0.875,0.8645172773210372,0.008388269395866087,7.03630634576236e-05,0.8493065046087639,0.8720894396786147,114.46667451124924,152.70682346177648
mrpc,38,30,1.8191e-14,1.192166e-09,0.3383387656166003,0.011924248172951733,0.00014218769449014275,0.3204700330702158,0.35614945309666485,0.8715686274509803,0.008289967904552832,6.872356785851607e-05,0.8578431372549019,0.8823529411764706,0.8694005864026912,0.00817739611744388,6.686980726158622e-05,0.8558722847290393,0.8801034624694466,121.62204338954045,13.161217547532178
mrpc,38,32,1.8191e-14,7.451035e-11,0.3349840364204003,0.007895886903839524,6.234502999822449e-05,0.3206248667377692,0.3430776077394302,0.8779411764705882,0.0056744298543089135,3.219915417147228e-05,0.8700980392156863,0.8848039215686274,0.8756312175665361,0.005885832139106168,3.464301996973509e-05,0.8674367246447561,0.8824438878925193,120.72081932654748,0.5913432880385037
mrpc,38,34,1.8191e-14,4.656897e-12,0.3321050710116441,0.003969616607852007,1.5757856013334474e-05,0.326128060857837,0.3368959121692639,0.8779411764705882,0.0028583097523751373,8.169934640522819e-06,0.875,0.8823529411764706,0.87595946103886,0.003042778391896164,9.258500342190204e-06,0.8727781009630922,0.8804175573703057,121.56035900115967,6.549752425348602
mrpc,38,36,1.8191e-14,2.910561e-13,0.3418393086068905,0.007884038625273936,6.215806504481134e-05,0.33003772451327396,0.35127423975903255,0.8705882352941178,0.0049990387388164385,2.4990388312187445e-05,0.8627450980392157,0.8774509803921569,0.8676662607356629,0.004926380582257113,2.4269225641239933e-05,0.8597426470588235,0.87442208717397,121.12435927757849,6.426840279457581
mrpc,38,38,1.8191e-14,1.8191e-14,0.3393853537165202,0.0049036289454717835,2.4045576834868714e-05,0.33106883557943195,0.34598599188029766,0.8799019607843137,0.005141219843971313,2.643214148404441e-05,0.875,0.8872549019607843,0.8772778643918773,0.005641520597193872,3.1826754648562705e-05,0.8717288646946939,0.8850991515332197,121.33059868445761,1.8601090971649694
mrpc,38,40,1.8191e-14,1.136938e-15,0.34355354844950714,0.00802883738328033,6.446222972715973e-05,0.3350038852256078,0.35606533031050974,0.8691176470588236,0.0050468775200916485,2.5470972702806432e-05,0.8602941176470589,0.875,0.866839377515854,0.005348695445811309,2.8608542972042644e-05,0.857431949146247,0.8727781009630922,120.69124625279353,11.768287163195803
mrpc,38,42,1.8191e-14,7.105861e-17,0.3494690001297456,0.007910789475834432,6.258059013097282e-05,0.3376510242143503,0.36164844179382694,0.8676470588235293,0.004650408323777012,2.1626297577854518e-05,0.8627450980392157,0.875,0.8649744713851355,0.004565383750278446,2.0842728787306492e-05,0.8597426470588235,0.8720894396786147,121.08804629399226,10.026380889471717
mrpc,38,44,1.8191e-14,4.441163e-18,0.3432581576876915,0.007335394603275355,5.380801398576121e-05,0.33105117082595825,0.35179669524614626,0.871078431372549,0.007688425069293209,5.9111880046136276e-05,0.8578431372549019,0.8799019607843137,0.8679912406334671,0.00793474471808197,6.296017374112971e-05,0.8547334558823529,0.8771055400833748,121.60744116856502,3.652708135271984
mrpc,38,46,1.8191e-14,2.775727e-19,0.3359934726013587,0.007803947107657042,6.090159045910871e-05,0.32490588896549666,0.34930113846292865,0.8769607843137255,0.007964743533956795,6.343713956170657e-05,0.8651960784313726,0.8897058823529411,0.8744538081794812,0.008653608819501708,7.488494560095775e-05,0.8612675267492284,0.8877453832027283,121.2572978093074,3.046448914850108
mrpc,38,48,1.8191e-14,1.734829e-20,0.3331142984903776,0.003952520274185766,1.5622416517849525e-05,0.32760038398779356,0.3385766208744966,0.8735294117647058,0.0050468775200916485,2.5470972702806432e-05,0.8676470588235294,0.8823529411764706,0.8708936930612646,0.005303063280288508,2.8122480154744306e-05,0.8643758541478875,0.8801034624694466,121.61864317380464,10.181666871983513
mrpc,40,10,1.136938e-15,1310.8,0.7822604564520028,0.02527031699829981,0.0006385889211945602,0.762771201821474,0.8280100386876327,0.4965686274509804,0.03016200012336307,0.0009097462514417538,0.4387254901960784,0.5196078431372549,0.5132434038443034,0.03054000360152612,0.0009326918199812283,0.4544131493985074,0.5358923230309073,121.0674707706158,0.9377207449349314
mrpc,40,12,1.136938e-15,81.925,0.8240343561539282,0.008244783928151917,6.797646202191214e-05,0.8153974482646356,0.8383933099416586,0.471078431372549,0.02116375798521854,0.0004479046520569015,0.4362745098039216,0.4950980392156863,0.4880917053418451,0.019996825630471497,0.0003998730352954818,0.4553838484546361,0.5120378073748255,121.698469382066,8.584329670656
mrpc,40,14,1.136938e-15,5.120312,1.126613667378059,0.040901463339722686,0.0016729297033306792,1.067636877298355,1.1843859667961414,0.39117647058823535,0.021288285049616145,0.0004531910803537103,0.35784313725490197,0.41421568627450983,0.34998560115559224,0.02454869742092601,0.0006026385450641793,0.3166534957901089,0.38295632959549103,121.59383480365462,7.266971848082802
mrpc,40,16,1.136938e-15,0.3200195,0.39882774731287596,0.00943619953023791,8.904186157446214e-05,0.3834719898609015,0.4128992546063203,0.8186274509803921,0.0077506805396283535,6.007304882737366e-05,0.803921568627451,0.8259803921568627,0.8194999970941357,0.007336986811379092,5.383137547035073e-05,0.805790711534641,0.8268478638507432,121.0526521389301,9.886047153872427
mrpc,40,18,1.136938e-15,0.02000122,0.3385769686733301,0.007658105273479835,5.8646576379699665e-05,0.3293858061616237,0.34724710365900624,0.875,0.005141219843971313,2.643214148404441e-05,0.8700980392156863,0.8848039215686274,0.8725809589371252,0.00496570074881738,2.465818392680548e-05,0.8677890068832136,0.8821216404881352,120.78568018399751,0.5676669953376446
mrpc,40,20,1.136938e-15,0.001250076,0.3457298619242815,0.004159106775109644,1.7298169166762944e-05,0.33833601526342905,0.34965644404292107,0.871078431372549,0.0055024373334910705,3.0276816608996325e-05,0.8602941176470589,0.875,0.8684922725005585,0.0058413667264828875,3.412156523326141e-05,0.8570411384643339,0.8731066156760428,120.75153864347017,11.983459678927783
mrpc,40,22,1.136938e-15,7.812977e-05,0.338195333085381,0.004170894439250196,1.7396360423368208e-05,0.33265272355996645,0.3443551891698287,0.8779411764705882,0.0078124399267201815,6.103421760861163e-05,0.8627450980392157,0.8848039215686274,0.87530089475294,0.007994949665055382,6.391922014676915e-05,0.8597426470588235,0.8824438878925193,121.81231058560886,2.617927620970863
mrpc,40,24,1.136938e-15,4.88311e-06,0.3446017640714462,0.00508355875320588,2.584256959729612e-05,0.337341558904602,0.35227216808841777,0.8720588235294118,0.0049990387388164385,2.4990388312187445e-05,0.8651960784313726,0.8774509803921569,0.8694381548888606,0.005034035527679921,2.534151369394366e-05,0.8627999128033347,0.8751077734056736,121.00477402026836,6.152340497814839
