episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
50626,42.258128382368206,45.0,3,0.3384079039096832,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|validation_required,False,4,0.30666666666666664,0.6216666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9233668728130436,0.10014745561906295,49551
50627,37.38542414669827,40.34934729403455,3,0.34275105595588684,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14757,True,12,1,radius1,False,4,0.30666666666666664,0.6216666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9217876519234806,0.10010213847570619,-1
50628,37.88358972496384,40.85113674808851,3,0.3432053327560425,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9267870103259614,0.09385186033677784,-1
50629,41.95036400930401,44.69512195121951,3,0.33240875601768494,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14175,True,12,1,radius1,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9233354547878445,0.0990391180926218,47322
50630,41.94545407636913,44.69512195121951,3,0.3379852771759033,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14187,True,12,1,radius1|cached_reward_hit,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.926940210479426,0.09485368296779177,49409
50631,37.92706667430577,40.895933914139874,3,0.3432229161262512,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9231200655458137,0.09968014749156189,-1
50632,37.53290361091415,40.50097435550443,3,0.33606868982315063,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9240501344990988,0.09605454256950409,-1
50633,37.92613193837072,40.895933914139874,3,0.34476161003112793,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.919492950835919,0.10270746360766093,-1
50634,42.24781873088551,45.0,3,0.3404381573200226,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14195,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9221949274615721,0.09969233811376842,46711
50635,37.379250175170355,40.34837293853012,3,0.34416887164115906,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.3016666666666667,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9158924988015557,0.10920418159463595,-1
50636,42.25810422777884,45.0,3,0.3276916742324829,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.30333333333333334,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9209527681612039,0.10193667680346942,48386
50637,37.53364036198306,40.50081196292036,3,0.339700847864151,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.30333333333333334,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9216732020549429,0.09988790076202649,-1
50638,37.53490337183636,40.50129914067258,3,0.33618026971817017,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.30333333333333334,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9264271522089723,0.09461653955913894,-1
50639,42.25878627710505,45.0,3,0.3393503427505493,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14165,True,12,1,radius1|validation_required,False,4,0.30333333333333334,0.6266666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9206046349108225,0.10285535597873752,49451
50640,42.25038020703967,45.0,3,0.33418047428131104,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14191,True,12,1,radius1|validation_required,False,4,0.3016666666666667,0.6283333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9209942494513057,0.10085154681477619,49434
50641,41.95325033358772,44.69512195121951,3,0.33106058835983276,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|cached_reward_hit,False,4,0.3016666666666667,0.6283333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9272593591915741,0.09299161324043059,47881
50642,42.09107400362694,44.84756097560975,3,0.33515238761901855,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14207,True,12,1,radius1|validation_required,False,4,0.3016666666666667,0.6283333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9200597447546416,0.10399513150084487,49727
50643,37.88193655708484,40.85081196292036,3,0.3369216322898865,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.3016666666666667,0.6283333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9215658712681781,0.10145235431123671,-1
50644,37.57950780891489,40.546421091892086,3,0.34089598059654236,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9236987848438223,0.09947008282677727,-1
50645,37.88134185596757,40.85064957033629,3,0.33867478370666504,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9233506297544979,0.09956671282274497,-1
50646,37.882623910552674,40.85081196292036,3,0.34028565883636475,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.924368574532021,0.0975916241526218,-1
50647,42.2570172712571,45.0,3,0.34009987115859985,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14169,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.923101517063602,0.10012262120768044,47908
50648,17.861369123087933,20.61624581938152,2,0.34289485216140747,0.01162053798215282,0.8701171875,0.8701171875,0.003238891396831445,0.003238891396831445,0.0,0.0,0.0016205379821528192,0.002656619642873474,59,0,14201,True,12,1,radius1|validation_required,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9192861024240923,0.10552418311002422,49727
50649,37.73099160790259,40.69886011628233,3,0.342350572347641,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9234819348612842,0.09767230168324133,-1
50650,37.379679236955255,40.34837293853012,3,0.33278170228004456,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9221339535476906,0.09963186630757603,-1
50651,37.885348484288926,40.851461533256646,3,0.3381885588169098,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.3,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9242854186401973,0.09834766883622346,-1
50652,37.228212168237796,40.196096306723945,3,0.3391134440898895,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9269292399296113,0.0947327586924206,-1
50653,42.09822946154031,44.84756097560975,3,0.33410781621932983,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14191,True,12,1,radius1|validation_required,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9264306440361122,0.09555372255991308,49804
50654,42.244465408969575,45.0,3,0.339769184589386,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14203,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9214997504484354,0.100519823162462,49727
50655,37.53380002173199,40.501461533256645,3,0.34091323614120483,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9197141802627185,0.10297551071848061,-1
50656,37.233988483647074,40.19674587706023,3,0.33673980832099915,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,4,0.29833333333333334,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9232917802426711,0.09991288068115002,-1
50657,38.23231622126866,41.200974355504435,3,0.3371363580226898,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,4,0.29833333333333334,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9196429192197341,0.1044233081554417,-1
50658,42.25767516599394,45.0,3,0.34033721685409546,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.29833333333333334,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9226411976755119,0.0985385743585931,48953
50659,38.08170899727919,41.048860116282334,3,0.34854835271835327,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.29833333333333334,0.63,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9218111195186244,0.10057122351099727,-1
50660,38.432040352284254,41.3990225088664,3,0.3388250470161438,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9214532297133154,0.10261511041985942,-1
50661,42.10725368546334,44.84756097560975,3,0.3443945050239563,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14165,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.923516655892556,0.09966541008665135,50230
50662,38.27327031780959,41.245446736387656,3,0.3448997139930725,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9262891133788478,0.09557557136143242,-1
50663,38.235345666245706,41.20146153325665,3,0.3372957706451416,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9226834223528401,0.09946604334014787,-1
50664,38.229991228792365,41.20064957033629,3,0.34499770402908325,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.923557666377115,0.10012733822947102,-1
50665,37.88001368716651,40.850487177752214,3,0.33807408809661865,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9242855217986312,0.09753768670607442,-1
50666,37.53089306682905,40.500649570336286,3,0.3273758888244629,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9196732366194028,0.10526761765943539,-1
50667,37.88170024979804,40.850974355504434,3,0.3292867839336395,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,4,0.2966666666666667,0.6316666666666667,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9279105431631414,0.09316867140682998,-1
50668,42.24727902083194,45.0,3,0.3324030637741089,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14197,True,12,1,radius1|validation_required,False,4,0.295,0.635,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9221129852729174,0.10020751470134255,46390
50669,37.57944949476258,40.546421091892086,3,0.3414405584335327,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.295,0.635,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9217080909484509,0.10312318883708034,-1
50670,37.73690929197612,40.69950968661862,3,0.3395489454269409,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14755,True,12,1,radius1,False,4,0.295,0.635,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9222949744786558,0.10006790477217505,-1
50671,37.88633779830716,40.85129914067257,3,0.3400920033454895,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.295,0.635,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9175713448071301,0.10728960425168077,-1
50672,42.10725368546334,44.84756097560975,3,0.3443945050239563,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14165,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.29333333333333333,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.928142891111948,0.09395681418125734,50230
50673,42.2600429742371,45.0,3,0.3342021107673645,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14161,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.29333333333333333,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9232633374678892,0.09801253523780369,49761
50674,37.38346191179192,40.349022508866405,3,0.34143710136413574,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.29333333333333333,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9263768168160839,0.09343542951166106,-1
50675,42.09179755162738,44.84756097560975,3,0.33672982454299927,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14205,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.29333333333333333,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.919161824003457,0.1047984972424069,48840
50676,38.23158099236035,41.200974355504435,3,0.3361745774745941,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,4,0.295,0.6366666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9236004231409112,0.09745134407038879,-1
50677,41.95319124124609,44.69512195121951,3,0.3344014286994934,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|cached_reward_hit,False,4,0.295,0.6366666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9229323495402247,0.10026319211349427,49993
50678,42.10611841976286,44.84756097560975,3,0.32850176095962524,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|validation_required,False,4,0.295,0.6366666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9220795212152967,0.10097735771942977,47914
50679,37.22613610122845,40.195609128971725,3,0.3421021103858948,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,4,0.295,0.6366666666666667,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9221225575092062,0.10092887674700118,-1
50680,38.08078825915178,41.04869772369826,3,0.3375401198863983,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,4,0.29333333333333333,0.64,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9169051564276843,0.11027232489541679,-1
50681,38.7825292846001,41.7490225088664,3,0.3396154046058655,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.29333333333333333,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9197276422623819,0.10394333195424431,-1
50682,17.460816001155465,20.207224764235654,2,0.33114272356033325,0.009728722499455536,0.8701171875,0.8701171875,0.014185389693685498,0.014185389693685498,0.004185389693685497,0.004185389693685497,0.0,0.41167767478873746,59,0,14179,True,12,1,radius1|validation_required,False,4,0.29333333333333333,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9227055854764865,0.10148709346340944,49965
50683,37.77607638808517,40.74381967491777,3,0.3451566994190216,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,4,0.29333333333333333,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9153290640966462,0.10787540336424672,-1
50684,38.23174039297537,41.200974355504435,3,0.3439510464668274,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,4,0.2916666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9192706739515968,0.10600282491237034,-1
50685,42.25767516599394,45.0,3,0.34033721685409546,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14167,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.2916666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9242779731318108,0.09523793202407095,48953
50686,37.38310562400817,40.34886011628233,3,0.3433133065700531,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.2916666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9252264825182417,0.0968708414024903,-1
50687,42.09322398936975,44.84756097560975,3,0.32454732060432434,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14199,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.2916666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9223324852372702,0.0999378015215809,49970
50688,41.788464125272526,44.54268292682927,3,0.33681970834732056,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14199,True,12,1,radius1|cached_reward_hit,False,4,0.295,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9255768875691816,0.09465013987433807,46162
50689,38.233584519538766,41.2011367480885,3,0.34065499901771545,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,4,0.295,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9190372880406463,0.10502070782339627,-1
50690,42.10503146324112,44.84756097560975,3,0.32171469926834106,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14169,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.295,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9174054805457997,0.10715746412153937,47914
50691,37.883996939087815,40.85129914067257,3,0.336994469165802,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,4,0.295,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9192833914633115,0.10399166653725889,-1
50692,42.10006376705454,44.84756097560975,3,0.3390125036239624,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14185,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.2966666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.923617063141251,0.09766889947172247,50200
50693,38.28052670980686,41.24658348447616,3,0.33887171745300293,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,4,0.2966666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9231771110981519,0.10071122517339155,-1
50694,37.73143963041585,40.69869772369826,3,0.3473561406135559,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,4,0.2966666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9212746122242205,0.10241087676544808,-1
50695,41.946907755585826,44.69512195121951,3,0.3297613561153412,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14187,True,12,1,radius1|cached_reward_hit,False,4,0.2966666666666667,0.64,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9251096602917476,0.09737231482907609,49804
50696,37.732186879357606,40.69869772369826,3,0.3405013680458069,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,4,0.29833333333333334,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9181670275768452,0.1043089169676379,-1
50697,42.10725368546334,44.84756097560975,3,0.3443945050239563,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14165,True,12,1,radius1|cached_reward_hit|validation_required,False,4,0.29833333333333334,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9199263042220337,0.09909375298161387,50087
50698,41.95213922247661,44.69512195121951,3,0.33023369312286377,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14169,True,12,1,radius1|cached_reward_hit,False,4,0.29833333333333334,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9241055238391659,0.09707388828274967,49485
50699,41.946424177297544,44.69512195121951,3,0.3280152380466461,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14189,True,12,1,radius1,False,4,0.29833333333333334,0.6383333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9176818768919874,0.1078415428127698,48930
